Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
60, 72.26667, 98.001305, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, FSE007, LAL017, LMC025, LPR012, LVE032, OCP013, OMA023, PFF012, PIC012, PMO009, SEL020, SMA025, SMA036, SOD016, STE019]"
61, 75.46666, 98.013336, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU018, ACGM019, ACMY002, EEG026, EES008, EMM022, LDG008, LPR012, LVE032, OCP013, PFF012, SAA019, SGD006, SMA011, SMA025, SOD016, SOD020, STE019]"
62, 77.73333, 98.23686, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU002, ACCU009, EES008, EES013, EJP027, EMM022, EMM034, LBU029, LDG008, LMC010, LPR012, LVE032, OCP013, OWA016, SMA025, SOD016, SRR015, STE019]"
63, 75.2, 97.62448, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EDO007, EES008, EJP027, EMM022, FHI002, LAL005, LAL017, LDG008, LPR012, LVE032, OCP013, SEL005, SEL020, SGD006, SMA025, SMA036, SOD016, STE019]"
64, 71.6, 98.20577, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, LAL005, LCC017, LDG008, LPR012, LVE022, LVE032, ODE018, OFI012, PFF012, SEL020, SMA025, SMA036, SOD016, STE019, SZO007]"
65, 68.53334, 97.84754, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU030, EES008, EJP027, EMM022, EPP016, LAL005, LDG008, LVE032, ODE018, OFI012, PFF012, SCC008, SEL020, SMA025, SMA036, SOD016, STE019, SZO007]"
66, 76.8, 98.52045, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM010, ACGM045, ECF014, EES008, EMM022, EMM034, EPP016, ERO024, LCR004, LDG008, LPR012, LTT026, LVE032, OCP013, OWA016, SMA025, SOD016, STE019]"
67, 71.6, 98.01868, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL024, EJP027, EMM022, EWW036, LAM020, LBB003, LBU033, LDG008, LPL019, LPR012, LVE032, PFF012, SEL020, SMA025, SMA036, SOD016, STE019, SWA012]"
68, 79.06667, 98.50353, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EJP027, EMM022, ESS013, EWW036, LBB003, LBU033, LDG008, LDG019, LPR012, LVE032, OMW015, PFF012, SDD025, SEL020, SMA025, SMA036, SOD016, STE019]"
69, 68.933334, 97.80889, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, LAL005, LDG008, LPR012, LVE022, LVE032, OFI012, PFF012, PHE001, PIC012, SEL020, SMA025, SMA036, SOD016, SPP004, STE019]"
70, 70.26666, 97.957825, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACMU001, EMM022, EPP017, LAM020, LBB003, LBU033, LDG008, LPR012, LVE032, OCP023, OSH001, PFF012, SEL020, SMA025, SMA036, SOD016, SST007, STE019]"
71, 76.53333, 98.07017, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, LDG008, LPR012, LUN036, LVE032, ODE015, ORF004, PFF012, PLB004, PMO013, SEL020, SMA025, SNB001, SOD016, SPP001, STE019]"
