Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
38, 97.399994, 99.56604, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACCU022, ACFE014, ACFU001, ACGM031, ACIM012, ACRR002, ACRR004, ACWS013, EWO007, LBI013, LCA032, LMA024, OMA006, PCA027, SAA022, SFN025, SNV043]"
39, 97.8, 99.546005, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACFU001, ACGM031, ACMU003, ACNO034, ACOO001, ACOO015, ACRR002, ACRR004, ACSP021, EJF015, LAL008, LBI013, LCA016, LPR014, PMO022, SGM007, SRR014]"
40, 97.2, 99.49802, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACGM033, ACPP003, ACRR004, ACSP021, ERO017, EWO009, FSE002, LBI013, LBU037, LMA046, LTT006, OMA015, SCO023, SDD016, SFN025, SPL003]"
41, 97.2, 99.474045, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAZ005, ACCU023, ACFU001, ACGM033, ACPP003, ACRR004, ACSP021, EEE009, ELT002, FSE002, LBU033, LMA046, LTT006, LTT018, ORE004, PFF027, SMO004, SPL003]"
42, 98.4, 99.574036, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACFU001, ACGM031, ACMU003, ACNO034, ACOO001, ACRR002, ACRR004, LAL019, LAL022, LBI013, LCA016, LUN033, OCP006, OMW019, PMO022, SEL012, SMO005]"
43, 97.2, 99.490036, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM033, ACPP003, ACRR004, ACSP021, EAM002, EEE009, FSE002, LMA046, LPR010, LTT006, OCP016, OMW017, ORE004, SDD004, SFN025, SMO004, SMO011]"
44, 98.4, 99.53404, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL030, ACCU023, ACFU001, ACGM033, ACPP003, ACRR004, ACSP021, EEE009, EJF019, LBU017, LMA046, LPR021, LTT006, OMW017, ORE004, SFN025, SMO004, STR009]"
45, 97.8, 99.496025, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACPP026, ACRR004, EDO005, EEE009, FSP004, LTT006, LUN021, OBI016, ORE004, PCA022, SAS016, SDD028, SFN025, SGD007, SMA035, SPL003]"
46, 95.39999, 99.55404, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACRR004, EEE009, FSP004, LBU020, LRE014, LTT006, LUN001, ORE004, PCA022, POM010, POM014, SDD028, SEL011, SFN025, SGD007, SPL003]"
47, 98.0, 99.662025, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM033, ACPP003, ACRR004, ACWS015, EMM003, LBI041, LCA001, LMA046, LTT006, OMW017, ORE004, PAN027, SEL015, SFN025, SFR001, SMW002, SST022]"
48, 98.4, 99.71003, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM029, ACFU001, ACPP026, ACRR004, EDO005, FSP004, LTT006, LUN021, LVE015, OBI016, OEV005, PCA022, SAS016, SDD028, SFN025, SGD007, SMA035, SPL003]"
49, 97.6, 99.63002, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL031, ACAZ005, ACCU023, ACFE026, ACFU001, ACGD013, ACGM033, ACRR004, ACSP021, EEE009, LBB020, LTT006, ORE004, PAN011, SFN025, SGM021, SIB008, SMA032]"
