Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
39, 95.100006, 98.90199, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACHA006, ACMY004, EJP002, ESS002, FSP006, LMA046, LMC023, LVE017, OCE009, OCP002, OFF002, OMW018, SDD028, SEL020, SOD016, SST038, SWA022]"
40, 92.700005, 98.54001, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE027, ACHA006, FSP006, HEV004, LBU005, LMC023, OCE009, OCP002, OCP014, OFF002, ORE004, SDD021, SDD028, SEL020, SOD016, SST038, SWA022]"
41, 92.799995, 98.59401, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACHA006, ACMY004, EJP002, ESS002, FSP006, LMA046, LMC023, LVE017, OCE009, OCP002, OFF002, SDD028, SDD032, SEL020, SOD016, SST038, SWA022]"
42, 93.899994, 98.714005, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE022, ACHA006, EAG014, HEV004, LAL020, LMC023, OCE009, OCP002, OFF002, ORE004, SDD028, SEL008, SEL020, SOD016, SST038, STR027, SWA022]"
43, 94.3, 98.84601, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACHA006, ACMY004, ESS002, FSP006, LCC015, LMA046, LMC023, OCE009, OCP002, OFF002, ORR003, SDD028, SDD032, SEL020, SOD016, SST038, SWA022]"
44, 95.100006, 98.76599, 99.899994, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE022, ACHA006, HEV004, LAL020, LMC023, OCE009, OCP002, OFF002, ORE004, OWA012, SDD028, SEL008, SEL020, SOD016, SST038, STR027, SWA022]"
45, 96.100006, 98.964, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE022, HEV004, LAL020, LMC023, OCE009, OCP002, OFF002, ORE004, OWA012, PMO011, SDD028, SEL008, SEL020, SOD016, SST038, STR027, SWA022]"
46, 93.299995, 99.042, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE022, EJP022, HEV004, LAL020, LMA016, LMC023, OCE009, OCP002, OFF002, ORE004, SDD028, SEL008, SEL020, SOD016, SST038, STR027, SWA022]"
47, 95.200005, 98.97599, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACFE022, ACGM045, EJP022, HEV004, LAL020, LMA016, OCE009, OCP002, OFF002, ORE004, SDD028, SEL008, SEL020, SOD016, SST038, STR027, SWA022]"
48, 95.99999, 99.021996, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFE027, ACGM007, ACHA006, HEV004, LMC023, LUN012, OCE002, OCE009, OCP002, OFF002, ORE010, PHE011, SDD021, SDD028, SEL020, SOD016, SST038, SWA022]"
49, 96.4, 98.922005, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, HEV004, LAL020, LMA044, LMC023, OCE009, OCP002, OFF002, OWA012, PFF012, PMO011, SDD028, SEL020, SMA010, SOD016, SST038, STR027, SWA022]"
