Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
36, 82.7, 99.39001, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACGM045, ACMO005, EAG017, EWW014, LAM013, LAM028, LBI007, LCA009, LDG008, LVE032, OCE009, OFI020, SBB012, SDD018, SME007, SOD016, SZO005]"
37, 82.09999, 98.66602, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACGM045, ACMO005, EAG017, EWW014, LAM013, LBI007, LCA009, LDG008, LDG013, LVE032, OCE009, SBB012, SDD018, SME007, SOD016, SST037, SZO005]"
38, 87.299995, 98.41, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACGM045, EAG017, EWW014, LAM013, LBI007, LCA009, LDG008, LDG013, LVE032, OCE009, SBB012, SDD018, SEN014, SME007, SOD016, SST037, SZO005]"
39, 87.200005, 99.022, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, ACMO005, EAG017, EWW014, LAM013, LAM028, LBI007, LCA009, LDG008, LPR014, LVE032, OCE009, OFI020, SBB012, SDD018, SEL023, SOD016, SZO005]"
40, 88.3, 99.446014, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACGM040, ACGM045, ACMY002, EAG015, ESS002, LAL020, LAM012, LDG008, LPR010, LVE008, LVE023, LVE032, POM002, SBB012, SOD016, SPP005, STE019]"
41, 75.8, 99.168, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, ACIM009, ACMO005, EAG017, EJP027, EWW014, LAM013, LBI007, LDG008, LDG013, LDG014, LVE032, OCE009, SBB012, SDD018, SMA015, SME007, SOD016]"
42, 87.9, 99.02801, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACMO005, EAG017, EJF017, EWW014, LAM013, LBI007, LCA009, LDG008, LVE032, MYPA002, OCE009, SBB012, SDD018, SMA015, SME007, SOD016, SZO005, SZO006]"
43, 75.29999, 98.54, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, ACMO005, EAG017, LBI007, LBI010, LCA009, LDG008, LDG013, LVE032, OCE009, OCE024, OMW011, SBB012, SDD018, SMA015, SME007, SOD016, SZO005]"
44, 80.99999, 98.644005, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACGM045, ACSP010, EAG015, ESS002, LAL020, LAM012, LDG008, LPL026, LPR010, LVE008, LVE023, LVE032, SBB012, SOD016, SPP005, SST038, STE019]"
45, 85.899994, 99.0, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV008, ACIM009, EAG017, EWW014, LAL027, LAM016, LBI007, LCA009, LDG008, LDG014, LVE032, OCE009, OFF002, SBB012, SDD018, SMA015, SME007, SOD016]"
46, 83.69999, 99.347984, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGD013, ACIM009, LAL027, LAM013, LAM016, LBI007, LCA009, LDG008, LDG014, LVE032, OCE009, SBB012, SDD018, SFR005, SMA015, SME007, SMO013, SOD016]"
47, 83.2, 99.008, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, ACMO005, EAG017, LBI010, LCA009, LMA045, LVE032, OCE001, OCE009, OCE024, PAN024, PHE027, SBB012, SDD018, SMA015, SME007, SOD016, SZO005]"
48, 80.600006, 99.00201, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL030, ACGM045, EAG017, EWW014, FSE007, LBI007, LBI010, LCA009, LDG008, LVE032, OMW011, PFF027, SBB012, SMO023, SOD016, SST010, STE019, SZO005]"
49, 93.99999, 99.357994, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM018, ACEV008, ACIM009, ACSP016, EAG017, EWW014, LAL027, LBI007, LCA009, LDG008, LVE032, OCE009, OFF002, SBB012, SDD018, SMA015, SOD016, SRR015]"
