Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
66, 71.4, 95.34266, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACTA008, ACWS008, EMM034, EWW028, LCA012, LCA032, LMC025, LPR012, OCP002, OSH001, SBB012, SDD005, SDD026, SEL016, SMA025, SMA035, SNB019, SPL003]"
67, 71.8, 95.57657, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ECF018, EWW028, LPR012, OFI035, OSH001, SAS005, SBB012, SBB021, SDD018, SDD026, SEL016, SMA025, SMA035, SMO021, SNB019, SOD004, SOD016, SPL003]"
68, 76.8, 96.187935, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACTA008, EWW028, LAL001, LMC025, LPR012, OCP002, OSH001, OWA022, PMO028, SBB012, SDD026, SDD028, SMA025, SMA035, SMW001, SNB019, SOD016, SPL003]"
69, 71.6, 96.257935, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EHH002, EOW015, ESS002, EWW028, LMC025, LPR012, OCP002, OSH001, PMO028, SBB012, SDD026, SDD028, SMA025, SMA035, SMW001, SNB019, SOD016, SPL003]"
70, 72.2, 95.41665, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV003, EHH002, EOW015, ESS002, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SDD026, SDD028, SMA025, SMA035, SMW001, SNB019, SOD016, SPL003]"
71, 67.4, 96.34799, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV003, ACFE015, EHH002, EOW015, ESS002, EWW028, LMC025, LPR012, OCP002, OSH001, SBB012, SDD026, SMA025, SMA035, SMW001, SNB019, SOD016, SPL003]"
72, 75.2, 96.66602, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ECF018, EWW028, FSE002, LPR012, ORE022, OSH001, SBB012, SBB021, SDD018, SDD026, SEL016, SMA025, SMA035, SMO021, SNB019, SOD016, SPL003, STR025]"
73, 81.2, 97.3913, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV003, EOW015, EWW028, LMC025, LPR012, LTT013, OCP002, OSH001, SAA013, SBB012, SDD026, SDD028, SMA025, SME008, SMW001, SNB019, SOD016, SPL003]"
74, 79.4, 96.94932, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EHH002, EWW028, LMC025, LPR012, MYLO001, OCP002, OSH001, SBB012, SDD026, SDD028, SMA025, SMA035, SMW001, SNB019, SNV018, SOD016, SPL003, STR002]"
75, 77.8, 96.90133, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EWW028, LDG008, LMC025, LPR012, OCP002, OSH001, PMO017, SAA018, SBB012, SDD002, SDD026, SDD028, SMA025, SMA036, SOD016, SPI005, SPL003, SPP001]"
