Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
44, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL004, ACGM045, ACMO004, ACNO019, ACOO010, ACPP008, ECF012, EES005, EJP003, EWW019, LAM009, LDG004, LDG018, LVE017, ODE028, PHE012, SFN013, SHN004]"
45, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL024, ACEM027, ACIM013, ACPP008, EAG001, EEE008, EJP009, EJP017, LCC007, LEV001, LPR005, OBI015, OWA023, PAN008, PLB004, SFO009, SMW005, SNV035]"
46, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM031, ACHA004, ACNO041, EEE018, EWW006, FSE003, LDG003, LDG005, LMA047, LPL005, LTT009, LTT023, SCO021, SEN012, SFO011, SMO016, SNB010, SSS008]"
47, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL015, ACAL024, ACHA018, ACOO016, ACSP007, EAG001, EES019, ERO010, FSC001, LAL013, LCC014, LMA037, LPR014, OMW014, PLB005, SMA035, SSC002, STR001]"
48, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACFF004, ACGM013, ACNO039, ACPP031, FPA001, HEV007, LBU020, ORF003, PCA013, PFF020, PHE006, PHU002, PMO010, PMO019, PMO022, SMA006, SNV004, SST028]"
49, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACNO022, ACNO041, EWO017, EWO019, LBB027, LMC010, LTT009, LTT012, OCE018, OEV002, OMA013, ORE012, SCO002, SCO014, SEN012, SFR005, SRR015, SSC007]"
50, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL004, ACEM031, ACFE011, ACHA004, ACPP022, ACTA008, EHH016, EWW006, FSE003, LDG003, LDG005, LTT009, OBI020, OCP023, OWA005, PAN031, SCO021, SFO011]"
51, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACMO003, ACNO039, ERO020, FPA001, HEV007, LBI003, LDG001, LTT009, OFI020, ORF003, PCA013, PHE003, SMA014, SMO018, SNV004, SOD012, SOD013, SPP003]"
52, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU002, ACEM002, ACEM006, ACEM031, ACMU009, ESS007, LMC010, LTT009, OCE003, PAN016, SCC003, SCO021, SEN010, SHN004, SMA033, SMO011, SNB023, SPI003]"
53, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM002, ACEM006, ACHA004, ACPP006, ACPY004, EJF003, ELT011, ESS007, EWW013, LBI047, LMA047, LRE010, LUN010, OWA017, SEN010, SHN004, SMA033, SSS008]"
